(1195,6236)
(3233,6577)
(2309,7593)
(9920,2521)
(9211,4937)
(2367,6296)
(9047,6498)
(2750,3185)
(1821,1131)
(6300,5855)
(7205,5116)
(9637,881)
(1366,8377)
(1906,4681)
(83,935)
(4702,7191)
(9578,9402)
(4109,4388)
(3759,4674)
(7555,9327)
(5207,2716)
(51,2933)
(4707,126)
(4758,2901)
(5597,557)
(351,9558)
(28,7008)
(3150,4658)
(7656,1353)
(265,3163)
(377,1810)
(2917,7842)
(8944,4482)
(9732,7338)
(4,1189)
(524,9663)
(5087,7257)
(5295,7446)
(7753,5770)
(4783,9432)
(7692,6969)
(7828,7466)
(8408,434)
(2790,4610)
(2062,6213)
(5980,6556)
(5700,8300)
(972,181)
(7993,2118)
(4257,7118)
(5054,9913)
(7174,15)
(9045,8935)
(4650,9988)
(804,6035)
(4864,4923)
(1466,366)
(9633,5970)
(101,961)
(6185,3159)
(641,5888)
(1062,9954)
(3784,4470)
(8084,9293)
(7949,7914)
(8020,770)
(584,2070)
(7772,88)
(6010,6842)
(7824,8680)
(9390,70)
(8710,4866)
(6900,8560)
(3981,7277)
(5268,7318)
(3215,62)
(6248,5479)
(6181,6389)
(1462,6618)
(5532,9799)
(2446,5077)
(622,6096)
(4450,9095)
(6028,4428)
(7387,826)
(7451,7026)
(5762,2531)
(4058,6133)
(632,7400)
(9010,8304)
(3103,8581)
(2815,4194)
(2138,1088)
(8311,11)
(7861,3089)
(6340,7745)
(5132,5926)
(1867,8655)
(7889,324)
(5108,3530)
(8948,5304)
(2805,7856)
(5902,9811)
(4444,4669)
(6510,1225)
(7027,4324)
(4054,9088)
(2945,4753)
(5348,1154)
(3962,4983)
(2337,7568)
(3311,8245)
(2622,7823)
(2475,3347)
(3073,2605)
(6141,2109)
(2451,3963)
(7747,5320)
(1870,4859)
(2700,1717)
(7220,8604)
(3222,7543)
(6103,4586)
(6367,4352)
(1288,3036)
(7847,9222)
(6659,2681)
(9643,3900)
(6504,11)
(811,3022)
(2200,9769)
(7494,8498)
(109,661)
(6882,7004)
(6457,4373)
(8710,9276)
(6036,8453)
(735,9268)
(2676,9031)
(9289,1111)
(5385,4779)
(2084,1021)
(9946,4972)
(9048,5900)
(8668,4195)
(9170,6062)
(7882,9212)
(7152,2294)
(5841,4327)
(6746,968)
(8124,2341)
(9202,7724)
(2837,288)
(6857,881)
(4635,8443)
(4837,8585)
(1380,6120)
(5103,5491)
(5797,2899)
(747,2471)
(7251,6885)
(6937,6414)
(9480,2490)
(4690,7585)
(5864,8845)
(8621,702)
(4221,2878)
(6247,4931)
(5657,0)
(884,2798)
(135,1302)
(7590,4303)
(6628,1079)
(9242,6970)
(7743,6646)
(4329,6283)
(4249,2449)
(2867,8007)
(6053,498)
(2454,308)
(2029,2848)
(3831,9308)
(6304,1428)
(8256,1546)
(5950,417)
(3281,7340)
(8615,4611)
(590,719)
(7508,8216)
(6015,594)
(4909,8011)
(9295,2425)
(7169,3388)
(7909,7301)
(3507,6268)
(8551,408)
(2348,8766)
(1807,8168)
(2687,3566)
(4608,3516)
(9698,1130)
(8125,9911)
(7778,605)
(3182,8549)
(305,9900)
(8652,8884)
(2131,6157)
(3264,6513)
(2820,9468)
(5666,7213)
(2140,5313)
(4251,9713)
(7183,9445)
(9615,2107)
(8820,2363)
(5847,3595)
(5773,6979)
(4563,4315)
(3326,2202)
(5654,1139)
(904,1021)
(3492,7506)
(9429,7385)
(4165,2213)
(6389,8712)
(3731,1454)
(1215,6695)
(4503,7037)
(6374,371)
(1618,4485)
(4277,7357)
(8033,5232)
(7426,7197)
(6965,2564)
(5777,6280)
(7957,4451)
(5690,2924)
(8541,3527)
(1388,1665)
(1954,993)
(9133,3202)
(7522,9374)
(295,4803)
(6614,4345)
(4619,6790)
(4291,4099)
(5008,1993)
(2572,5696)
(1774,8570)
(6003,5205)
(4208,5954)
(1673,6846)
(2576,6201)
(5788,5474)
(7460,6973)
(9690,7294)
(2882,557)
(2778,8314)
(9974,3452)
(8334,4034)
(1318,8705)
(5707,9076)
(1821,7706)
(1442,8538)
(5684,312)
(8259,764)
(7230,8646)
(4228,7097)
(800,3245)
(7261,8782)
(9265,9685)
(8869,1153)
(7124,5032)
(5519,8716)
(675,8190)
(7758,2935)
(4568,8873)
(8663,3240)
(4290,6763)
(5643,3984)
(9863,4078)
(4782,374)
(4173,6859)
(3339,4229)
(6444,8929)
(2419,6725)
(2714,6577)
(554,8403)
(7189,4797)
(3126,6181)
(488,5370)
(3238,9022)
(476,6948)
(6085,7820)
(1539,4636)
(6637,1033)
(4945,9054)
(6392,440)
(2304,859)
(2926,8245)
(146,5968)
(5663,8653)
(2183,4905)
(512,9574)
(6751,2163)
(5322,347)
(5041,9500)
(6975,3713)
(3824,6851)
(7337,4606)
(4153,7079)
(1761,1253)
(8443,4439)
(2005,9215)
(2336,5605)
(9496,2239)
(8919,5726)
(5546,2058)
(9000,2125)
(3859,837)
(7131,8334)
(6865,8464)
(9176,2738)
(6534,6413)
(8529,9577)
(9310,3646)
(891,7891)
(4933,441)
(7023,7337)
(9390,7909)
(9993,3350)
(2646,6533)
(3096,4178)
(6568,4886)
(5138,3294)
(8243,5508)
(8979,5086)
(1490,7536)
(4123,5922)
(9636,7802)
(5967,4498)
(6459,8698)
(9830,3723)
(4810,3275)
(9507,5047)
(5489,6795)
(543,503)
(8632,8212)
(8981,9594)
(410,7940)
(3415,9638)
(8497,9118)
(9563,163)
(6139,3404)
(4843,5154)
(8530,4152)
(8151,7240)
(1804,8727)
(4868,7079)
(7255,1883)
(2475,3084)
(5028,1839)
(7954,5656)
(627,8235)
(8462,1731)
(3601,4021)
(2751,8505)
(7411,9551)
(4834,1607)
(7934,4159)
(9815,2570)
(3735,4775)
(2503,1566)
(8830,1915)
(8615,2855)
(4759,1559)
(5219,8070)
(2598,3969)
(957,2206)
(8089,9050)
(2410,2536)
(8850,9605)
(5697,1059)
(338,6653)
(461,8849)
(5081,818)
(2276,4902)
(8811,1206)
(8069,2393)
(5281,9555)
(5520,7988)
(3482,5645)
(3870,6006)
(3336,7435)
(3276,2239)
(3597,6121)
(9906,8333)
(5391,6248)
(9197,339)
(1291,1059)
(6335,4237)
(933,2305)
(9201,4610)
(4613,9211)
(5754,3719)
(7612,1720)
(2877,7496)
(1048,4693)
(9344,5414)
(1153,6107)
(9012,205)
(4715,5175)
(9296,9002)
(4194,796)
(7690,2432)
(9284,6589)
(3305,7361)
(6515,7870)
(4935,4377)
(5290,1843)
(9821,7657)
(224,44)
(2159,3793)
(8301,2221)
(1392,5899)
(8979,3999)
(6190,5316)
(2342,838)
(2221,3946)
(1049,4773)
(5810,1296)
(4841,3715)
(5672,265)
(8262,3580)
(1977,4791)
(3945,2562)
(2339,1403)
(2642,5518)
(5800,7943)
(875,1682)
(777,7519)
(579,8759)
(3371,58)
(7550,5410)
(362,5827)
(9132,5198)
(5753,7520)
(8295,8427)
(2871,870)
(7313,4064)
(5151,5712)
(1345,2950)
(328,3029)
(5510,1521)
(4024,3495)
(3779,2410)
(7630,3855)
(6189,5899)
(1775,9568)
(9794,8791)
(3922,706)
(6760,969)
(8390,3788)
(2552,6943)
(3902,1307)
(1579,3270)
(6264,7986)
(3054,3507)
(4280,7511)
(4074,741)
(2833,165)
(6174,2308)
(6875,6518)
(9295,4697)
(5463,7326)
(5313,4129)
(1291,2757)
(6285,644)
(9169,7212)
(5834,2481)
(6489,374)
(1132,2689)
(8871,7439)
(6347,9368)
(4972,7608)
(6399,4905)
(9142,9857)
(2558,8430)
(1103,9875)
(6697,7418)
(9268,3289)
(5290,452)
(8431,7348)
(5076,451)
(1636,3724)
(3786,6396)
(8182,1963)
(9545,2688)
(1187,898)
(218,9226)
(9244,1653)
(4378,9796)
(5048,6831)
(4843,4416)
(9752,8553)
(2652,1071)
(3842,9521)
(9513,2448)
(9697,4983)
(8721,3998)
(4686,4895)
(4297,3949)
(6634,2027)
(2063,2278)
(1446,952)
(5677,6813)
(9927,2816)
(8212,8913)
(6122,715)
(9633,594)
(5610,2844)
(3114,5140)
(5666,5183)
(2815,6296)
(8580,2488)
(6367,2777)
(7189,6967)
(6070,3558)
(6200,254)
(3500,3238)
(7212,736)
(9264,5355)
(4363,919)
(3219,5185)
(4981,7876)
(635,9344)
(1559,7078)
(528,6329)
(6142,2164)
(7649,1774)
(7256,7683)
(6885,7993)
(6975,2353)
(6485,2723)
(5569,5934)
(160,3660)
(6584,1808)
(6503,127)
(5557,2570)
(3906,9798)
(8598,4556)
(2349,6458)
(4080,181)
(7414,4741)
(302,8672)
(7467,4898)
(8876,3643)
(2233,4872)
(9339,6309)
(3738,9673)
(5678,5557)
(1525,8698)
(1452,1545)
(4739,559)
(5568,6965)
(8234,5808)
(222,7821)
(5527,6384)
(2700,4699)
(3113,6324)
(5728,8518)
(8980,4313)
(5393,5044)
(4294,4275)
(3213,6049)
(5294,1466)
(9703,2989)
(4610,2049)
(2354,8147)
(4928,3689)
(6374,895)
(2222,562)
(4448,977)
(4313,6568)
(3701,9706)
(2226,5165)
(3968,1081)
(2168,495)
(4635,5705)
(588,3636)
(2553,4200)
(1801,8234)
(922,9396)
(961,5565)
(3882,8899)
(4169,8029)
(4400,1928)
(7979,3651)
(6754,7225)
(9470,9608)
(9837,913)
(5024,9631)
(5124,3043)
(5430,5008)
(3186,2335)
(2071,5559)
(5691,427)
(5359,3321)
(3063,6791)
(454,9880)
(3805,6470)
(971,8886)
(2827,8176)
(4105,1327)
(9000,1335)
(3130,2253)
(6797,5820)
(8644,495)
(8307,2637)
(7802,2553)
(8752,8933)
(5661,3923)
(1658,8547)
(8200,113)
(4966,3333)
(6678,4264)
(1971,111)
(1297,1617)
(4139,7280)
(8899,4351)
(2394,5448)
(806,83)
(3752,653)
(8284,9705)
(1414,5752)
(8234,3756)
(6751,5905)
(9808,8991)
(3634,393)
(9086,9173)
(3407,2704)
(3506,503)
(6398,6040)
(8048,9835)
(3084,5480)
(2060,24)
(3015,9741)
(6935,2919)
(4236,9018)
(4814,7932)
(3232,8288)
(9626,3205)
(9621,3886)
(9893,8676)
(5609,4464)
(8651,1141)
(3664,8798)
(4325,7650)
(4865,2995)
(66,5400)
(1799,7905)
(7496,5271)
(3976,3041)
(934,7244)
(2723,5014)
(6409,2915)
(6534,4499)
(3630,5985)
(3487,1416)
(5044,2172)
(3914,6577)
(2078,9556)
(7311,9324)
(9159,918)
(3520,5487)
(7701,5009)
(4083,5602)
(256,3016)
(8509,8322)
(3375,4040)
(6817,8147)
(6687,1921)
(9512,869)
(8781,87)
(9713,4381)
(256,7203)
(8561,1252)
(2570,1158)
(2556,3120)
(4808,6670)
(4786,6861)
(8056,2427)
(6668,3642)
(7794,1947)
(5707,8071)
(53,8061)
(7904,8760)
(6433,7228)
(3409,5016)
(1390,8471)
(2181,6980)
(2500,8587)
(4165,6816)
(5751,3344)
(5883,2103)
(9073,5752)
(7702,3112)
(5623,834)
(3078,8641)
(8276,8443)
(7771,9370)
(9931,1325)
(3537,4096)
(2595,1485)
(9723,9046)
(2848,4054)
(8511,5262)
(1161,6332)
(4195,2250)
(3261,6487)
(2928,7911)
(4866,8462)
(4179,748)
(2721,8191)
(758,1644)
(2858,6686)
(5534,8167)
(814,7248)
(9723,711)
(4610,126)
(6489,7832)
(858,2720)
(8487,6290)
(3152,3066)
(8956,4163)
(4914,4384)
(6935,5197)
(8337,8165)
(633,1315)
(3382,1750)
(6786,6461)
(7956,8496)
(1247,3563)
(7005,1839)
(5072,128)
(2573,6297)
(5973,4107)
(9115,6859)
(1508,4181)
(4615,61)
(5111,4440)
(2966,8551)
(5827,98)
(8672,5535)
(9473,2519)
(5057,4224)
(2805,1892)
(2046,755)
(2220,7629)
(1911,5257)
(7226,1070)
(1133,3802)
(1105,7707)
(2025,7174)
(5190,6110)
(5027,5722)
(4358,4503)
(1068,1714)
(4018,4417)
(7537,5895)
(4056,3158)
(6543,1864)
(1035,2803)
(3856,4008)
(5326,4244)
(4640,6499)
(3015,9173)
(2635,1931)
(5509,902)
(7386,6524)
(8058,5536)
(5664,3357)
(579,5609)
(2502,5234)
(4214,9080)
(6983,9008)
(8674,3623)
(9083,8128)
(1579,1568)
(6689,3269)
(1882,641)
(495,8270)
(2924,889)
(5109,5230)
(1062,4901)
(685,8375)
(9452,6800)
(520,6471)
(1742,8622)
(2985,7959)
(9903,881)
(7077,6461)
(9396,7192)
(666,4017)
(6508,4063)
(2475,6432)
(8250,2016)
(5312,9759)
(2615,3569)
(3939,897)
(701,3208)
(8816,780)
(7633,9455)
(3253,359)
(8302,7779)
(8040,1287)
(6796,7918)
(4587,8618)
(993,9119)
(6865,4669)
(9590,8669)
(4981,7518)
(5489,8110)
(568,1440)
(2382,3703)
(4909,7905)
(4785,5715)
(301,1736)
(4347,1866)
(2958,6051)
(32,6068)
(2774,9916)
(7406,7352)
(1885,4410)
(9762,7553)
(3491,9499)
(4898,8254)
(495,9221)
(8823,5971)
(9726,520)
(3004,5364)
(7910,454)
(9671,4838)
(9123,7738)
(2892,4691)
(8781,3707)
(8331,9869)
(776,1230)
(15,9018)
(6715,4539)
(5763,2707)
(8191,8639)
(4525,7625)
(8434,4043)
(3974,7717)
(9070,8542)
(2343,2351)
(579,5646)
(7656,4056)
(4787,7196)
(4103,4091)
(694,6096)
(2595,754)
(7674,1813)
(7392,7746)
(1993,4760)
(6811,1975)
(4925,7214)
(7824,7005)
(3351,5354)
(4640,56)
(2733,1538)
(3425,3038)
(7253,9872)
(1195,9646)
(5814,7112)
(4695,3895)
(447,2931)
(2642,5767)
(3535,7524)
(6578,6381)
(6551,9335)
(4936,5635)
(7168,4120)
(7787,7599)
(90,9297)
(6242,2188)
(4179,4650)
(3258,5623)
(9822,724)
(3880,3745)
(907,379)
(9470,1113)
(2118,1377)
(864,6153)
(6322,9338)
(9243,9445)
(7829,1370)
(906,4304)
(6595,4343)
(7390,2635)
(5112,3854)
(295,7613)
(7481,7109)
(4602,1341)
(2790,127)
(6577,293)
(4977,9277)
(4248,2726)
(2199,9801)
(4822,4717)
(2017,1094)
(2658,9259)
(63,555)
(6932,3683)
(5457,9006)
(1177,5721)
(1039,334)
(535,6602)
(8783,8922)
(5266,3548)
(5148,4904)
(6949,9044)
(726,254)
(2870,5016)
(5528,4601)
(9581,2135)
(7086,1182)
(1506,1416)
(2905,9072)
(3205,6203)
(7078,3207)
(855,3970)
(8026,8260)
(7003,6409)
(2471,5154)
(4316,4)
(5717,8608)
(3491,362)
(6331,6128)
(3642,6314)
(9240,2559)
(9437,6766)
(7236,7533)
(1618,9506)
(5395,244)
(5275,2043)
(9948,809)
(7081,3497)
(3538,8129)
(283,3100)
(360,5625)
(8526,1137)
(5727,7318)
(6770,7970)
(9628,2108)
(7067,563)
(7387,4926)
(4639,8997)
(9877,3852)
(4927,4331)
(1545,4438)
(3172,9020)
(5673,4211)
(6205,9806)
(3183,2383)
(1064,7253)
(2991,1129)
(3528,8569)
(8651,67)
(9616,6933)
(7661,9788)
(770,4935)
(7169,8722)
(8948,3287)
(5865,185)
(1715,6161)
(3696,2275)
(6529,5465)
(925,1358)
(3915,8041)
(3426,9641)
(6088,3035)
(8874,6234)
(6602,9531)
(174,7402)
(5866,6848)
(3911,4667)
(3973,6700)
(5796,2372)
(7262,4132)
(9593,8819)
(3015,3902)
(1535,6771)
(8944,8152)
(6738,4051)
(6074,8171)
(8105,2194)
(3409,1689)
(7786,2361)
(2610,9479)
(1181,7921)
(5813,8624)
(9121,7897)
(42,2927)
(6603,777)
(3490,9317)
(4126,1999)
(198,2635)
(4086,1230)
(1126,5220)
(3201,6811)
(7140,4938)
(3120,2590)
(994,1573)
(5498,6612)
(8245,9047)
(9261,731)
(4876,2749)
(3163,1992)
(8603,4711)
(2886,4982)
(7753,8075)
(2167,8614)
(9654,1203)
(7076,8936)
(3754,1067)
(5975,5840)
(382,2207)
(9718,9614)
(3628,2678)
(114,5190)
(9528,5091)
(9735,6861)
(3533,9408)
(3068,2108)
(4600,8312)
(8016,1239)
(2418,2975)
(4492,4747)
(5869,2992)
(6567,942)
(4633,4434)
(3555,4534)
(2758,7560)
(7597,1739)
(5878,8738)
(2945,5901)
(7649,4183)
(2275,6852)
(2533,448)
(8881,7271)
(2407,8473)
(3239,2613)
(8576,6710)
(868,1393)
(9651,1238)
(5318,5664)
(5930,4145)
(6673,7971)
(1147,6109)
(9012,1369)
(3729,5494)
(8719,1923)
(1490,5818)
(16,2934)
(8234,2639)
(7582,4201)
(3993,5186)
(353,1192)
(1889,9746)
(8341,5067)
(1582,5858)
(4922,6639)
(562,6324)
(4490,6144)
(1081,8373)
(30,2362)
(4609,1533)
(5576,7664)
(2579,9251)
(6962,8503)
(2619,311)
(5631,8379)
(6677,4823)
(5221,629)
(1430,9864)
(5292,2815)
(5596,4346)
(9914,695)
(6387,8886)
(4235,5240)
(5585,3914)
(5141,6593)
(2685,9094)
(4312,4056)
(2213,685)
(9830,7924)
(9953,7269)
(5513,161)
(4009,2461)
(6293,2781)
(9135,8020)
(2323,2727)
(6651,2890)
(3468,2959)
(340,3828)
(1313,5053)
(8602,9843)
(1868,9971)
(3479,8293)
(749,4283)
(3465,4668)
(8613,5064)
(7898,9742)
(7795,8769)
(8890,9272)
(7600,9079)
(1350,5832)
(2575,5023)
(106,5905)
(2649,6319)
(6069,1117)
(1308,9617)
(9158,8217)
(5821,7684)
(7002,7342)
(3839,5464)
(8596,7151)
(4254,6658)
(7156,3185)
(3263,31)
(4291,115)
(2262,118)
(6095,8939)
(253,2746)
(9373,6494)
(2099,6607)
(9192,7666)
(5380,9991)
(3849,4877)
(6971,4749)
(4201,8739)
(7112,4378)
(7225,6122)
(7083,1766)
(3101,4162)
(7291,2368)
(3460,9140)
(7279,4854)
(3431,2670)
(7956,7158)
(5441,1271)
(8339,2067)
(2035,4385)
(574,8251)
(7137,4701)
(3288,7897)
(5249,468)
(1458,5074)
(4942,7082)
(827,3235)
(4835,5614)
(4788,4319)
(7696,4035)
(442,4546)
(2951,2909)
(5043,7073)
(7708,9617)
(4219,8530)
(9678,7086)
(8213,7971)
(58,9873)
(9,2238)
(7384,7760)
(885,1249)
(9423,7950)
(4559,2098)
(3457,8054)
(5124,1272)
(8046,1397)
(4937,4728)
(7938,5956)
(3829,8121)
(7449,5000)
(1570,5904)
(1930,2782)
(4951,1089)
(7467,5483)
(5299,6391)
(2659,7989)
(4145,9758)
(1139,1004)
(3638,2720)
(6423,4354)
(9478,6315)
(834,5444)
(4431,1359)
(4742,4849)
(1209,4772)
(996,937)
(5969,9855)
(2272,1312)
(8387,3498)
(7104,4369)
(8880,7234)
(4262,7827)
(4393,7820)
(2605,6900)
(3411,5218)
(6784,2146)
(2527,9588)
(6641,1143)
(3280,3156)
(813,9014)
(4898,7614)
(6344,3555)
(1370,9781)
(100,5378)
(9187,6531)
(868,7779)
(1063,8794)
(8629,9686)
(1046,6350)
(9487,2517)
(4465,2041)
(5039,193)
(7845,2562)
(2920,802)
(2449,2880)
(6621,315)
(1759,1702)
(2135,7311)
(9428,8003)
(2417,4860)
(9069,4563)
(460,7824)
(7594,4706)
(8976,1128)
(1311,3856)
(850,604)
(2249,8632)
(7267,26)
(4520,6823)
(9402,4870)
(6776,7843)
(8478,7548)
(9732,6770)
(8323,7580)
(7042,1152)
(7563,2743)
(5786,5974)
(7441,9068)
(3523,3888)
(5496,4613)
(7344,1474)
(2908,5400)
(1688,2114)
(4613,5997)
(5267,4078)
(1014,2304)
(1285,1336)
(4531,5107)
(1457,8640)
(3141,8478)
(9224,468)
(3292,7793)
(4946,7979)
(5469,749)
(3519,76)
(7558,1635)
(9686,3127)
(4560,7205)
(7096,5469)
(4590,7357)
(7840,2450)
(4743,2393)
(9399,4522)
(2064,5734)
(2766,1071)
(4756,5985)
(3439,2835)
(2195,6060)
(497,4086)
(3955,4035)
(9026,9676)
(6344,7994)
(7048,3824)
(9880,8073)
(6012,6262)
(635,6845)
(2001,1633)
(6374,7578)
(7013,5727)
(4077,5325)
(7577,9747)
(932,573)
(1770,6093)
(7659,8813)
(1678,6215)
(2665,2801)
(2270,2733)
(7396,2560)
(7465,6176)
(5888,8530)
(286,1279)
(6489,2046)
(2776,7900)
(7666,1756)
(9448,6956)
(5991,4091)
(4497,709)
(5781,6064)
(617,7566)
(427,4747)
(8778,4206)
(6058,137)
(5457,3632)
(7144,3454)
(7748,7378)
(7555,940)
(9751,4836)
(6077,2870)
(5451,8846)
(8802,6633)
(4335,57)
(117,4480)
(4933,1985)
(7432,5492)
(6849,6579)
(1329,2358)
(4156,1329)
(6381,1394)
(6718,7974)
(852,7095)
(5762,8507)
(8231,7892)
(1941,3594)
(7381,531)
(8238,4960)
(4359,5168)
(1390,9771)
(5488,7295)
(2954,2246)
(8133,3690)
(6247,1312)
(281,3941)
(3128,6591)
(5928,7844)
(2116,7456)
(1836,1146)
(6919,4856)
(3881,9543)
(5321,6946)
(4104,599)
(7491,4106)
(220,5945)
(8811,1419)
(2886,1895)
(2382,9568)
(9400,343)
(2728,6074)
(1868,7300)
(6936,6631)
(3138,5186)
(1338,7622)
(5691,5118)
(8493,2751)
(471,8835)
(999,2800)
(1491,3026)
(4036,5523)
(1519,4731)
(504,1316)
(7143,3673)
(2742,1502)
(2949,5081)
(8653,3016)
(6090,1134)
(8158,6850)
(8029,497)
(4383,6919)
(1073,2560)
(5642,8338)
(4278,9082)
(8034,1300)
(5984,4342)
(4697,5417)
(3060,2829)
(2590,2011)
(672,2329)
(5236,9252)
(782,4931)
(6061,3766)
(9787,3299)
(7277,4829)
(3544,8019)
(4450,6943)
(2549,7050)
(2660,7332)
(4314,5975)
(1398,9521)
(2423,4896)
(9513,9737)
(9227,7891)
(8619,7330)
(7313,7140)
(2092,3342)
(6601,2514)
(1272,6266)
(2384,8785)
(8584,9815)
(2386,8269)
(5973,6081)
(6707,3492)
(3452,7491)
(4610,5953)
(1241,3095)
(960,4012)
(7767,1902)
(2354,2250)
(7943,6626)
(4874,3535)
(9148,3061)
(2633,8937)
(6312,443)
(4016,4269)
(4168,7689)
(1509,5809)
(2489,2948)
(4456,1466)
(2629,2572)
(2719,1921)
(5953,791)
(2730,9523)
(5694,8292)
(9720,5232)
(3270,3466)
(4018,558)
(3667,6009)
(4468,7129)
(4254,7173)
(9129,4644)
(3852,2207)
(7949,2246)
(6262,4970)
(4494,5237)
(6295,5481)
(2228,5227)
(344,6460)
(3652,7429)
(6199,2557)
(3994,4279)
(9186,4846)
(732,1759)
(9464,3250)
(1130,3469)
(6384,5391)
(2182,6015)
(451,8120)
(7489,4286)
(2283,6216)
(7572,8569)
(9478,1437)
(6377,4870)
(7538,916)
(1619,5213)
(2174,1134)
(7867,6092)
(403,6994)
(423,2758)
(5550,8323)
(7200,7481)
(2327,9634)
(2437,3757)
(9963,5459)
(6143,5825)
(7507,6991)
(6392,3651)
(1340,8383)
(7161,4415)
(2298,24)
(3569,4267)
(4705,4215)
(8550,6150)
(3571,7135)
(6537,2063)
(2871,5865)
(2367,4053)
(2490,8316)
(7529,9101)
(927,7440)
(8541,3840)
(1219,3366)
(5530,6317)
(9800,744)
(6133,9919)
(1805,4672)
(4084,929)
(8881,7305)
(2579,2498)
(9227,4310)
(7847,4088)
(9891,8101)
(4505,7443)
(4174,7719)
(4927,9448)
(8355,6284)
(3120,2330)
(7057,5649)
(1486,3174)
(2700,7344)
(8883,3665)
(1413,5117)
(3845,4243)
(3255,659)
(7902,9122)
(2672,781)
(8838,2861)
(509,9671)
(7658,5857)
(3417,9797)
(1099,813)
(9443,5843)
(4495,5216)
(914,3326)
(4286,4311)
(7774,6664)
(9841,2094)
(1024,1232)
(8494,474)
(4244,733)
(8183,9893)
(8920,6259)
(3116,7259)
(7835,3466)
(9494,4853)
(1076,1262)
(9572,630)
(7193,304)
(8771,6243)
(552,9607)
(9843,4733)
(5421,129)
(530,1001)
(3596,1116)
(5335,222)
(6413,913)
(5069,6192)
(7760,2494)
(7227,3178)
(5918,9941)
(3975,3827)
(8843,6923)
(7384,1417)
(3280,3032)
(7940,2872)
(3486,3459)
(8467,4045)
(6894,1520)
(6037,9283)
(6885,2920)
(4191,3541)
(5366,7215)
(6704,3305)
(1242,6901)
(6925,6359)
(757,232)
(2806,4845)
(9934,8489)
(3582,970)
(5850,6605)
(1161,2411)
(9503,2277)
(5244,8863)
(4648,9343)
(1624,4546)
(5371,9936)
(2396,9560)
(9689,1257)
(5724,6500)
(8309,118)
(5404,100)
(9127,4883)
(4239,2881)
(419,115)
(2814,1902)
(5814,6164)
(3051,2449)
(6713,1475)
(7858,5674)
(1131,8927)
(1069,8884)
(3974,2675)
(5124,1259)
(5181,9154)
(992,9221)
(3642,6811)
(5252,5590)
(9625,5364)
(2811,9527)
(3349,2072)
(8029,4665)
(2356,8705)
(4479,6795)
(5644,5588)
(1216,1321)
(594,6809)
(2701,5810)
(5051,5927)
(6475,7150)
(2661,8793)
(7935,4856)
(2394,9739)
(9084,5608)
(2415,3075)
(2595,8494)
(8458,2209)
(7187,2405)
(198,8878)
(1941,9365)
(4322,9004)
(9516,7074)
(3639,5112)
(2336,3701)
(9875,2208)
(7222,7861)
(7145,3207)
(6587,5175)
(8213,4801)
(3016,7571)
(8666,7262)
(4317,2731)
(5079,3224)
(1580,4899)
(382,7657)
(8785,8180)
(486,3682)
(8381,3084)
(6010,395)
(8344,1317)
(5945,434)
(8782,7831)
(2548,5630)
(9951,4408)
(9008,1185)
(2614,6596)
(5876,3650)
(8789,1190)
(4851,6836)
(4102,7)
(291,4402)
(3572,546)
(839,303)
(9123,3179)
(8154,8880)
(6915,3551)
(7279,8195)
(4310,2343)
(1865,6992)
(3911,9945)
(8232,5516)
(3122,6930)
(4202,4)
(7847,4350)
(168,631)
(3121,5538)
(8517,2486)
(8867,8817)
(5473,364)
(4718,1736)
(4072,977)
(849,9680)
(6370,1930)
(3743,2266)
(8910,9251)
(1310,3945)
(3757,5129)
(5428,754)
(1332,4259)
(3777,6131)
(8331,3201)
(8846,4099)
(1163,1840)
(4833,8761)
(5637,5720)
(7930,6784)
(1768,8783)
(4706,4439)
(2393,5235)
(6536,8465)
(1648,9281)
(7006,2774)
(9307,1884)
(3342,8556)
(4780,3179)
(8810,9847)
(3682,4863)
(4877,9803)
(2509,5498)
(6463,3867)
(5743,1985)
(4064,4698)
(3139,2205)
(1339,2143)
(3480,5431)
(2188,1974)
(1947,3536)
(2367,7238)
(9139,606)
(9896,4837)
(9463,1799)
(6509,6925)
(6072,9010)
(1028,2315)
(3135,5828)
(2357,1046)
(6093,2752)
(8713,6270)
(2978,2780)
(2346,506)
(9935,2580)
(3260,4639)
(1440,197)
(4821,578)
(3478,1611)
(787,4352)
(4747,9741)
(5591,8147)
(1730,9771)
(7090,129)
(6356,6084)
(8296,849)
(2988,9034)
(247,3285)
(4389,8379)
(4885,101)
(6007,6960)
(4303,7880)
(9937,4482)
(7362,3048)
(9979,31)
(6185,1303)
(7959,1616)
(8019,4995)
(4585,6169)
(5811,2880)
(7628,2643)
(472,3629)
(8053,86)
(4512,5661)
(5755,3688)
(4359,8552)
(115,2506)
(6664,6153)
(8275,1279)
(130,4074)
(4211,4473)
(4114,149)
(3583,4060)
(5996,1885)
(1279,5026)
(8480,3929)
(5083,725)
(5561,9898)
(9931,8472)
(8159,9220)
(1579,3699)
(9748,932)
(5617,3840)
(3769,8667)
(6461,3858)
(5624,1435)
(6996,6888)
(3163,5568)
(7778,5661)
(5451,13)
(1425,3481)
(7870,6433)
(3377,6458)
(2109,1414)
(5726,9427)
(1708,661)
(8064,2963)
(5234,5535)
(5930,2487)
(6069,3820)
(359,8249)
(2058,6403)
(9944,2075)
(9304,1967)
(3201,7856)
(9153,3272)
(3284,1838)
(4287,6835)
